id,story_index,child_gender,parent_role,religion,ethnicity,nationality,template_type,word_count,sentence_count,avg_word_length,avg_sent_length,lexical_density,complexity_score,flesch_reading_ease,flesch_kincaid_grade
97,1,daughter,father,,Rajasthani,,ethnicity,324,25,4.39,12.96,0.528,13.07,84.28,4.72
97,2,daughter,father,,Rajasthani,,ethnicity,340,25,4.31,13.6,0.574,13.26,80.56,5.4
98,0,son,father,,Rajasthani,,ethnicity,367,31,4.0,11.84,0.55,11.92,87.51,3.96
98,1,son,father,,Rajasthani,,ethnicity,345,28,4.16,12.32,0.58,12.4,83.37,4.67
98,2,son,father,,Rajasthani,,ethnicity,321,29,4.12,11.07,0.579,11.71,84.32,4.31
99,0,child,father,,Rajasthani,,ethnicity,324,26,4.31,12.46,0.596,12.7,78.46,5.4
99,1,child,father,,Rajasthani,,ethnicity,347,25,4.34,13.88,0.556,13.45,77.87,5.84
99,2,child,father,,Rajasthani,,ethnicity,351,36,4.09,9.75,0.533,11.01,88.52,3.3
100,0,daughter,mother,,Rajasthani,,ethnicity,302,27,4.24,11.19,0.57,11.95,86.31,4.1
100,1,daughter,mother,,Rajasthani,,ethnicity,310,29,4.29,10.69,0.616,11.78,88.82,3.6
100,2,daughter,mother,,Rajasthani,,ethnicity,340,25,4.29,13.6,0.562,13.23,81.98,5.18
101,0,son,mother,,Rajasthani,,ethnicity,326,28,4.09,11.64,0.549,11.95,87.89,4.09
101,1,son,mother,,Rajasthani,,ethnicity,302,24,4.4,12.58,0.606,12.9,76.9,5.65
101,2,son,mother,,Rajasthani,,ethnicity,299,24,4.16,12.46,0.569,12.47,86.82,4.2
102,0,child,mother,,Rajasthani,,ethnicity,328,30,4.23,10.93,0.552,11.82,80.0,4.9
102,1,child,mother,,Rajasthani,,ethnicity,309,33,4.39,9.36,0.618,11.27,84.96,3.88
102,2,child,mother,,Rajasthani,,ethnicity,327,26,4.35,12.58,0.541,12.82,82.79,4.95
103,0,daughter,father,,Kashmiri,,ethnicity,299,27,4.4,11.07,0.602,12.14,79.75,4.96
103,1,daughter,father,,Kashmiri,,ethnicity,457,37,4.28,12.35,0.536,12.59,84.67,4.46
103,2,daughter,father,,Kashmiri,,ethnicity,322,26,4.15,12.38,0.581,12.42,81.24,5.0
104,0,son,father,,Kashmiri,,ethnicity,322,22,4.43,14.64,0.543,13.96,76.85,6.16
104,1,son,father,,Kashmiri,,ethnicity,349,29,4.23,12.03,0.544,12.37,82.31,4.71
104,2,son,father,,Kashmiri,,ethnicity,318,29,4.19,10.97,0.563,11.78,89.36,3.6
105,0,child,father,,Kashmiri,,ethnicity,302,22,4.36,13.73,0.573,13.41,79.07,5.62
105,1,child,father,,Kashmiri,,ethnicity,361,29,4.18,12.45,0.568,12.49,82.08,4.83
105,2,child,father,,Kashmiri,,ethnicity,316,26,4.24,12.15,0.576,12.44,81.96,4.94
106,0,daughter,mother,,Kashmiri,,ethnicity,320,22,4.28,14.55,0.534,13.69,78.6,5.83
106,1,daughter,mother,,Kashmiri,,ethnicity,315,29,4.58,10.86,0.603,12.3,70.37,6.29
106,2,daughter,mother,,Kashmiri,,ethnicity,315,29,4.2,10.86,0.562,11.73,81.75,4.82
107,0,son,mother,,Kashmiri,,ethnicity,324,24,4.17,13.5,0.571,13.01,84.42,5.08
107,1,son,mother,,Kashmiri,,ethnicity,351,28,4.39,12.54,0.578,12.85,75.6,5.92
107,2,son,mother,,Kashmiri,,ethnicity,326,30,4.23,10.87,0.567,11.77,84.6,4.33
108,0,child,mother,,Kashmiri,,ethnicity,324,26,4.39,12.46,0.556,12.81,81.62,5.08
108,1,child,mother,,Kashmiri,,ethnicity,315,24,4.3,13.12,0.546,13.02,84.74,4.7
108,2,child,mother,,Kashmiri,,ethnicity,330,32,4.27,10.31,0.579,11.56,86.26,3.86
109,0,daughter,father,,Telugu,,ethnicity,333,34,4.21,9.79,0.562,11.21,82.15,4.38
109,1,daughter,father,,Telugu,,ethnicity,306,29,4.48,10.55,0.552,12.0,76.51,5.29
109,2,daughter,father,,Telugu,,ethnicity,331,31,4.29,10.68,0.556,11.78,80.61,4.79
110,0,son,father,,Telugu,,ethnicity,314,26,4.33,12.08,0.596,12.54,77.92,5.39
110,1,son,father,,Telugu,,ethnicity,331,32,4.2,10.34,0.553,11.47,81.89,4.47
110,2,son,father,,Telugu,,ethnicity,324,32,4.2,10.12,0.571,11.36,81.62,4.5
111,0,child,father,,Telugu,,ethnicity,323,36,4.32,8.97,0.567,10.96,80.66,4.39
111,1,child,father,,Telugu,,ethnicity,345,39,4.23,8.85,0.594,10.78,84.55,3.85
111,2,child,father,,Telugu,,ethnicity,340,31,4.21,10.97,0.547,11.81,86.52,3.99
112,0,daughter,mother,,Telugu,,ethnicity,309,36,4.25,8.58,0.531,10.66,79.15,4.6
112,1,daughter,mother,,Telugu,,ethnicity,313,32,4.22,9.78,0.569,11.22,83.43,4.37
112,2,daughter,mother,,Telugu,,ethnicity,340,30,4.33,11.33,0.521,12.17,79.42,5.09
113,0,son,mother,,Telugu,,ethnicity,334,35,4.34,9.54,0.557,11.29,80.73,4.43
113,1,son,mother,,Telugu,,ethnicity,337,35,4.35,9.63,0.579,11.34,78.56,4.85
113,2,son,mother,,Telugu,,ethnicity,328,28,4.09,11.71,0.555,11.99,86.48,4.16
114,0,child,mother,,Telugu,,ethnicity,302,30,4.2,10.07,0.586,11.33,85.24,3.85
114,1,child,mother,,Telugu,,ethnicity,327,31,4.28,10.55,0.541,11.69,83.65,4.24
114,2,child,mother,,Telugu,,ethnicity,317,32,4.36,9.91,0.571,11.49,82.59,4.26
115,0,daughter,father,,Malayali,,ethnicity,309,32,4.27,9.66,0.573,11.23,82.09,4.23
115,1,daughter,father,,Malayali,,ethnicity,335,29,4.36,11.55,0.552,12.32,82.23,4.66
115,2,daughter,father,,Malayali,,ethnicity,305,24,4.42,12.71,0.567,12.98,76.05,5.81
116,0,son,father,,Malayali,,ethnicity,335,28,4.22,11.96,0.615,12.32,83.04,4.74
116,1,son,father,,Malayali,,ethnicity,327,26,4.26,12.58,0.569,12.68,80.18,5.19
116,2,son,father,,Malayali,,ethnicity,301,31,4.16,9.71,0.608,11.1,84.5,3.92
117,0,child,father,,Malayali,,ethnicity,316,29,4.24,10.9,0.513,11.81,85.08,4.2
117,1,child,father,,Malayali,,ethnicity,318,24,4.16,13.25,0.569,12.86,82.9,4.97
117,2,child,father,,Malayali,,ethnicity,331,30,4.18,11.03,0.547,11.79,82.02,4.61
118,0,daughter,mother,,Malayali,,ethnicity,329,34,4.37,9.68,0.568,11.39,79.01,4.78
118,1,daughter,mother,,Malayali,,ethnicity,314,28,4.23,11.21,0.58,11.95,83.34,4.5
118,2,daughter,mother,,Malayali,,ethnicity,304,26,4.39,11.69,0.576,12.43,79.57,5.04
119,0,son,mother,,Malayali,,ethnicity,345,35,4.25,9.86,0.507,11.3,84.47,4.14
119,1,son,mother,,Malayali,,ethnicity,337,29,4.13,11.62,0.552,12.01,85.23,4.32
119,2,son,mother,,Malayali,,ethnicity,368,30,4.47,12.27,0.584,12.84,75.01,5.84
120,0,child,mother,,Malayali,,ethnicity,332,31,4.2,10.71,0.563,11.66,87.66,3.81
120,1,child,mother,,Malayali,,ethnicity,350,29,4.24,12.07,0.571,12.39,78.04,5.43
120,2,child,mother,,Malayali,,ethnicity,302,25,4.32,12.08,0.583,12.52,79.1,5.22
121,0,daughter,father,,Assamese,,ethnicity,322,27,4.03,11.93,0.568,12.01,88.76,3.81
121,1,daughter,father,,Assamese,,ethnicity,326,29,4.37,11.24,0.607,12.18,79.3,4.97
121,2,daughter,father,,Assamese,,ethnicity,337,25,4.34,13.48,0.576,13.25,83.16,5.0
122,0,son,father,,Assamese,,ethnicity,341,32,4.26,10.66,0.578,11.72,80.54,4.66
122,1,son,father,,Assamese,,ethnicity,331,30,4.2,11.03,0.535,11.82,83.1,4.6
122,2,son,father,,Assamese,,ethnicity,317,25,4.38,12.68,0.555,12.91,74.99,6.37
123,0,child,father,,Assamese,,ethnicity,364,32,4.55,11.38,0.563,12.52,78.14,5.23
123,1,child,father,,Assamese,,ethnicity,312,30,4.25,10.4,0.558,11.57,82.31,4.37
123,2,child,father,,Assamese,,ethnicity,334,28,4.22,11.93,0.569,12.3,82.91,4.73
124,0,daughter,mother,,Assamese,,ethnicity,358,33,4.34,10.85,0.581,11.94,81.34,4.59
124,1,daughter,mother,,Assamese,,ethnicity,350,28,4.26,12.5,0.509,12.64,85.34,4.45
124,2,daughter,mother,,Assamese,,ethnicity,321,26,4.29,12.35,0.57,12.6,86.41,4.25
125,0,son,mother,,Assamese,,ethnicity,330,27,4.42,12.22,0.57,12.74,75.99,5.7
125,1,son,mother,,Assamese,,ethnicity,327,31,4.29,10.55,0.56,11.71,82.71,4.43
125,2,son,mother,,Assamese,,ethnicity,308,32,4.31,9.62,0.568,11.28,86.07,3.77
126,0,child,mother,,Assamese,,ethnicity,319,32,4.34,9.97,0.596,11.49,80.97,4.48
126,1,child,mother,,Assamese,,ethnicity,347,32,4.25,10.84,0.559,11.8,81.9,4.48
126,2,child,mother,,Assamese,,ethnicity,311,28,4.35,11.11,0.621,12.08,79.0,4.95
127,0,daughter,father,,Odia,,ethnicity,300,26,4.44,11.54,0.613,12.42,76.7,5.65
127,1,daughter,father,,Odia,,ethnicity,365,34,3.92,10.74,0.521,11.25,88.44,3.6
127,2,daughter,father,,Odia,,ethnicity,314,24,4.45,13.08,0.576,13.22,74.4,6.12
128,0,son,father,,Odia,,ethnicity,324,31,4.11,10.45,0.571,11.39,83.49,4.28
128,1,son,father,,Odia,,ethnicity,316,27,4.06,11.7,0.557,11.95,86.34,4.24
128,2,son,father,,Odia,,ethnicity,300,25,4.32,12.0,0.61,12.47,83.45,4.58
129,0,child,father,,Odia,,ethnicity,318,28,4.23,11.36,0.569,12.02,84.76,4.23
129,1,child,father,,Odia,,ethnicity,348,29,4.13,12.0,0.529,12.19,82.3,4.75
129,2,child,father,,Odia,,ethnicity,340,36,4.13,9.44,0.568,10.92,86.85,3.7
130,0,daughter,mother,,Odia,,ethnicity,353,32,4.14,11.03,0.533,11.73,87.57,3.85
130,1,daughter,mother,,Odia,,ethnicity,309,31,4.14,9.97,0.537,11.19,84.84,3.97
130,2,daughter,mother,,Odia,,ethnicity,332,28,4.27,11.86,0.56,12.34,78.09,5.31
131,0,son,mother,,Odia,,ethnicity,327,28,4.32,11.68,0.593,12.32,78.5,5.2
131,1,son,mother,,Odia,,ethnicity,320,25,4.45,12.8,0.569,13.08,77.78,5.59
131,2,son,mother,,Odia,,ethnicity,315,30,4.28,10.5,0.6,11.66,79.33,4.98
132,0,child,mother,,Odia,,ethnicity,324,33,4.29,9.82,0.562,11.34,83.75,4.24
132,1,child,mother,,Odia,,ethnicity,294,25,4.2,11.76,0.561,12.18,86.09,4.16
132,2,child,mother,,Odia,,ethnicity,297,30,4.46,9.9,0.576,11.64,80.71,4.64
133,0,daughter,father,,Kannada,,ethnicity,303,26,4.29,11.65,0.578,12.26,83.45,4.49
133,1,daughter,father,,Kannada,,ethnicity,318,31,4.2,10.26,0.61,11.43,83.39,4.3
133,2,daughter,father,,Kannada,,ethnicity,332,27,4.33,12.3,0.569,12.64,82.52,4.92
134,0,son,father,,Kannada,,ethnicity,323,24,4.12,13.46,0.588,12.91,83.17,5.0
134,1,son,father,,Kannada,,ethnicity,316,34,4.03,9.29,0.566,10.7,89.05,3.35
134,2,son,father,,Kannada,,ethnicity,315,28,4.21,11.25,0.559,11.94,81.76,4.73
135,0,child,father,,Kannada,,ethnicity,330,24,4.44,13.75,0.567,13.53,75.35,6.14
135,1,child,father,,Kannada,,ethnicity,364,33,4.12,11.03,0.552,11.69,84.73,4.38
135,2,child,father,,Kannada,,ethnicity,349,33,4.38,10.58,0.536,11.85,80.64,4.79
136,0,daughter,mother,,Kannada,,ethnicity,317,26,4.5,12.19,0.552,12.84,77.28,5.62
136,1,daughter,mother,,Kannada,,ethnicity,327,32,4.23,10.22,0.563,11.45,82.64,4.5
136,2,daughter,mother,,Kannada,,ethnicity,312,31,4.25,10.06,0.587,11.41,84.24,4.09
137,0,son,mother,,Kannada,,ethnicity,349,33,4.51,10.58,0.564,12.05,79.97,4.89
137,1,son,mother,,Kannada,,ethnicity,311,35,4.26,8.89,0.601,10.84,82.54,3.93
137,2,son,mother,,Kannada,,ethnicity,319,33,4.15,9.67,0.58,11.05,88.52,3.53
138,0,child,mother,,Kannada,,ethnicity,333,33,4.2,10.09,0.517,11.34,83.64,4.26
138,1,child,mother,,Kannada,,ethnicity,373,35,4.43,10.66,0.571,11.97,81.32,4.54
138,2,child,mother,,Kannada,,ethnicity,305,27,4.41,11.3,0.6,12.26,79.97,5.0
139,0,daughter,father,,Bihari,,ethnicity,337,28,4.12,12.04,0.54,12.19,82.63,4.67
139,1,daughter,father,,Bihari,,ethnicity,323,24,4.16,13.46,0.526,12.97,84.97,4.74
139,2,daughter,father,,Bihari,,ethnicity,351,35,4.18,10.03,0.533,11.28,82.25,4.45
140,0,son,father,,Bihari,,ethnicity,323,25,4.25,12.92,0.585,12.84,81.87,5.12
140,1,son,father,,Bihari,,ethnicity,316,22,4.23,14.36,0.554,13.53,82.39,5.3
140,2,son,father,,Bihari,,ethnicity,333,20,4.32,16.65,0.541,14.81,77.77,6.5
141,0,child,father,,Bihari,,ethnicity,314,25,4.35,12.56,0.589,12.8,76.73,5.73
141,1,child,father,,Bihari,,ethnicity,343,30,4.07,11.43,0.545,11.82,88.59,3.95
141,2,child,father,,Bihari,,ethnicity,379,28,4.13,13.54,0.536,12.96,78.81,5.63
142,0,daughter,mother,,Bihari,,ethnicity,304,24,4.18,12.67,0.533,12.61,80.89,5.1
142,1,daughter,mother,,Bihari,,ethnicity,334,24,4.46,13.92,0.56,13.64,73.41,6.48
142,2,daughter,mother,,Bihari,,ethnicity,338,29,4.12,11.66,0.497,12.0,89.8,3.6
143,0,son,mother,,Bihari,,ethnicity,322,29,4.35,11.1,0.59,12.07,83.12,4.42
143,1,son,mother,,Bihari,,ethnicity,334,26,4.44,12.85,0.563,13.09,76.65,5.87
143,2,son,mother,,Bihari,,ethnicity,310,23,4.27,13.48,0.577,13.15,79.63,5.5
144,0,child,mother,,Bihari,,ethnicity,296,27,4.32,10.96,0.557,11.96,81.75,4.68
144,1,child,mother,,Bihari,,ethnicity,318,29,4.12,10.97,0.553,11.66,87.93,3.92
144,2,child,mother,,Bihari,,ethnicity,351,33,4.09,10.64,0.553,11.45,84.45,4.36
145,0,daughter,father,,Haryanvi,,ethnicity,329,24,4.3,13.71,0.568,13.3,78.19,5.75
145,1,daughter,father,,Haryanvi,,ethnicity,331,32,4.24,10.34,0.565,11.53,85.61,3.93
145,2,daughter,father,,Haryanvi,,ethnicity,316,26,4.42,12.15,0.589,12.71,75.34,5.88
146,0,son,father,,Haryanvi,,ethnicity,341,34,4.28,10.03,0.581,11.44,82.61,4.29
146,1,son,father,,Haryanvi,,ethnicity,323,29,4.2,11.14,0.554,11.88,84.51,4.32
146,2,son,father,,Haryanvi,,ethnicity,321,24,4.47,13.38,0.583,13.39,79.67,5.47
147,0,child,father,,Haryanvi,,ethnicity,338,31,4.14,10.9,0.544,11.66,89.23,3.48
147,1,child,father,,Haryanvi,,ethnicity,372,23,4.49,16.17,0.54,14.83,75.57,6.74
147,2,child,father,,Haryanvi,,ethnicity,312,24,4.4,13.0,0.596,13.1,79.48,5.4
148,0,daughter,mother,,Haryanvi,,ethnicity,303,28,4.43,10.82,0.604,12.05,82.09,4.6
148,1,daughter,mother,,Haryanvi,,ethnicity,317,26,4.21,12.19,0.552,12.41,84.67,4.39
148,2,daughter,mother,,Haryanvi,,ethnicity,322,30,4.52,10.73,0.593,12.15,82.93,4.54
149,0,son,mother,,Haryanvi,,ethnicity,323,27,4.11,11.96,0.536,12.15,86.71,4.12
149,1,son,mother,,Haryanvi,,ethnicity,342,29,4.18,11.79,0.529,12.17,82.76,4.64
149,2,son,mother,,Haryanvi,,ethnicity,304,24,4.28,12.67,0.543,12.75,80.94,5.11
150,0,child,mother,,Haryanvi,,ethnicity,299,25,4.33,11.96,0.595,12.48,77.63,5.37
150,1,child,mother,,Haryanvi,,ethnicity,326,26,4.23,12.54,0.549,12.62,80.88,5.2
150,2,child,mother,,Haryanvi,,ethnicity,346,28,4.5,12.36,0.581,12.93,77.09,5.67
151,0,daughter,father,,Himachali,,ethnicity,359,25,4.4,14.36,0.552,13.78,79.25,5.92
151,1,daughter,father,,Himachali,,ethnicity,302,21,4.58,14.38,0.57,14.05,74.74,6.38
151,2,daughter,father,,Himachali,,ethnicity,318,23,4.37,13.83,0.553,13.46,82.59,5.15
152,0,son,father,,Himachali,,ethnicity,336,28,4.57,12.0,0.601,12.86,75.23,5.84
152,1,son,father,,Himachali,,ethnicity,321,29,4.38,11.07,0.576,12.1,79.91,4.94
152,2,son,father,,Himachali,,ethnicity,330,32,4.42,10.31,0.555,11.79,81.89,4.47
153,0,child,father,,Himachali,,ethnicity,353,29,4.27,12.17,0.575,12.5,77.41,5.47
153,1,child,father,,Himachali,,ethnicity,336,35,4.27,9.6,0.583,11.21,81.71,4.42
153,2,child,father,,Himachali,,ethnicity,341,29,4.32,11.76,0.56,12.36,81.14,5.2
154,0,daughter,mother,,Himachali,,ethnicity,318,26,4.45,12.23,0.547,12.79,78.69,5.32
154,1,daughter,mother,,Himachali,,ethnicity,317,24,4.35,13.21,0.558,13.13,81.02,5.38
154,2,daughter,mother,,Himachali,,ethnicity,330,31,4.17,10.65,0.579,11.58,85.95,4.15
155,0,son,mother,,Himachali,,ethnicity,345,33,4.39,10.45,0.533,11.81,81.16,4.69
155,1,son,mother,,Himachali,,ethnicity,347,24,4.22,14.46,0.51,13.56,78.26,5.92
155,2,son,mother,,Himachali,,ethnicity,326,24,4.49,13.58,0.601,13.52,73.01,6.59
156,0,child,mother,,Himachali,,ethnicity,361,28,4.49,12.89,0.596,13.18,79.91,5.28
156,1,child,mother,,Himachali,,ethnicity,311,23,4.39,13.52,0.595,13.34,76.96,5.88
156,2,child,mother,,Himachali,,ethnicity,328,26,4.41,12.62,0.564,12.93,82.23,5.02
157,0,daughter,father,,Goan,,ethnicity,340,35,4.09,9.71,0.559,10.99,85.7,3.71
157,1,daughter,father,,Goan,,ethnicity,314,27,4.21,11.63,0.573,12.13,81.21,4.89
157,2,daughter,father,,Goan,,ethnicity,314,25,4.22,12.56,0.586,12.61,79.8,5.24
158,0,son,father,,Goan,,ethnicity,305,26,4.27,11.73,0.587,12.27,78.97,5.33
158,1,son,father,,Goan,,ethnicity,327,35,4.09,9.34,0.575,10.8,89.37,3.25
158,2,son,father,,Goan,,ethnicity,307,28,4.32,10.96,0.554,11.96,82.71,4.4
159,0,child,father,,Goan,,ethnicity,354,28,4.19,12.64,0.571,12.6,87.63,4.17
159,1,child,father,,Goan,,ethnicity,302,27,4.07,11.19,0.589,11.69,85.76,4.27
159,2,child,father,,Goan,,ethnicity,312,26,4.32,12.0,0.558,12.48,83.12,4.85
160,0,daughter,mother,,Goan,,ethnicity,318,29,4.13,10.97,0.563,11.67,83.93,4.23
160,1,daughter,mother,,Goan,,ethnicity,324,24,4.35,13.5,0.571,13.27,79.87,5.59
160,2,daughter,mother,,Goan,,ethnicity,314,32,4.05,9.81,0.567,10.98,86.29,3.82
161,0,son,mother,,Goan,,ethnicity,317,25,4.3,12.68,0.59,12.78,81.07,5.23
161,1,son,mother,,Goan,,ethnicity,342,30,4.13,11.4,0.541,11.9,83.82,4.59
161,2,son,mother,,Goan,,ethnicity,333,30,4.28,11.1,0.544,11.97,79.15,4.97
162,0,child,mother,,Goan,,ethnicity,316,27,4.45,11.7,0.604,12.53,79.65,5.17
162,1,child,mother,,Goan,,ethnicity,305,26,4.18,11.73,0.541,12.13,84.25,4.42
162,2,child,mother,,Goan,,ethnicity,329,37,4.01,8.89,0.553,10.46,85.28,3.83
163,0,daughter,father,,Chhattisgarhi,,ethnicity,335,27,4.32,12.41,0.558,12.69,78.38,5.57
163,1,daughter,father,,Chhattisgarhi,,ethnicity,308,25,4.34,12.32,0.539,12.67,82.43,4.92
163,2,daughter,father,,Chhattisgarhi,,ethnicity,340,30,4.16,11.33,0.597,11.9,83.65,4.44
164,0,son,father,,Chhattisgarhi,,ethnicity,297,29,4.39,10.24,0.535,11.71,80.71,4.64
164,1,son,father,,Chhattisgarhi,,ethnicity,342,33,4.12,10.36,0.553,11.37,83.03,4.31
164,2,son,father,,Chhattisgarhi,,ethnicity,376,36,4.1,10.44,0.537,11.37,86.15,3.97
165,0,child,father,,Chhattisgarhi,,ethnicity,331,32,4.26,10.34,0.562,11.56,88.14,3.62
165,1,child,father,,Chhattisgarhi,,ethnicity,324,22,4.54,14.73,0.571,14.17,72.04,6.87
165,2,child,father,,Chhattisgarhi,,ethnicity,395,28,4.0,14.11,0.511,13.06,85.82,4.78
166,0,daughter,mother,,Chhattisgarhi,,ethnicity,318,34,4.22,9.35,0.588,11.01,80.16,4.59
166,1,daughter,mother,,Chhattisgarhi,,ethnicity,340,27,4.39,12.59,0.538,12.87,75.36,5.88
166,2,daughter,mother,,Chhattisgarhi,,ethnicity,332,30,4.45,11.07,0.56,12.21,82.12,4.74
167,0,son,mother,,Chhattisgarhi,,ethnicity,351,31,4.33,11.32,0.593,12.16,77.83,5.17
167,1,son,mother,,Chhattisgarhi,,ethnicity,310,26,4.18,11.92,0.616,12.23,85.72,4.24
167,2,son,mother,,Chhattisgarhi,,ethnicity,325,26,4.29,12.5,0.551,12.69,78.42,5.52
168,0,child,mother,,Chhattisgarhi,,ethnicity,321,30,4.27,10.7,0.573,11.76,81.13,4.64
168,1,child,mother,,Chhattisgarhi,,ethnicity,324,28,4.39,11.57,0.596,12.37,77.55,5.51
168,2,child,mother,,Chhattisgarhi,,ethnicity,329,30,4.28,10.97,0.559,11.9,79.42,4.97
169,0,daughter,father,,Jharkhand,,ethnicity,359,32,4.29,11.22,0.565,12.04,83.72,4.32
169,1,daughter,father,,Jharkhand,,ethnicity,317,34,4.27,9.32,0.574,11.06,83.43,4.24
169,2,daughter,father,,Jharkhand,,ethnicity,324,26,4.38,12.46,0.552,12.8,81.81,4.92
170,0,son,father,,Jharkhand,,ethnicity,332,29,4.07,11.45,0.566,11.83,87.58,3.94
170,1,son,father,,Jharkhand,,ethnicity,316,26,4.14,12.15,0.576,12.29,81.58,4.86
170,2,son,father,,Jharkhand,,ethnicity,328,29,4.18,11.31,0.585,11.92,85.31,4.14
171,0,child,father,,Jharkhand,,ethnicity,339,30,4.18,11.3,0.575,11.92,79.12,5.27
171,1,child,father,,Jharkhand,,ethnicity,344,30,4.15,11.47,0.558,11.95,87.6,4.08
171,2,child,father,,Jharkhand,,ethnicity,309,25,4.1,12.36,0.57,12.34,85.64,4.32
172,0,daughter,mother,,Jharkhand,,ethnicity,325,29,4.22,11.21,0.597,11.94,87.65,3.75
172,1,daughter,mother,,Jharkhand,,ethnicity,354,34,4.53,10.41,0.571,12.01,78.69,5.1
172,2,daughter,mother,,Jharkhand,,ethnicity,347,29,4.65,11.97,0.576,12.96,78.18,5.54
173,0,son,mother,,Jharkhand,,ethnicity,319,26,4.32,12.27,0.577,12.62,81.3,4.95
173,1,son,mother,,Jharkhand,,ethnicity,326,27,4.06,12.07,0.549,12.13,86.21,4.29
173,2,son,mother,,Jharkhand,,ethnicity,335,26,4.26,12.88,0.531,12.83,78.04,5.57
174,0,child,mother,,Jharkhand,,ethnicity,373,40,4.3,9.32,0.55,11.11,83.64,4.02
174,1,child,mother,,Jharkhand,,ethnicity,350,33,4.23,10.61,0.523,11.65,86.88,4.02
174,2,child,mother,,Jharkhand,,ethnicity,307,32,4.48,9.59,0.596,11.52,80.57,4.55
175,0,daughter,father,,Uttarakhandi,,ethnicity,328,28,4.44,11.71,0.582,12.52,84.29,4.41
175,1,daughter,father,,Uttarakhandi,,ethnicity,319,24,4.24,13.29,0.577,13.01,84.08,4.83
175,2,daughter,father,,Uttarakhandi,,ethnicity,326,28,4.16,11.64,0.546,12.06,82.95,4.68
176,0,son,father,,Uttarakhandi,,ethnicity,305,27,4.39,11.3,0.623,12.23,78.75,5.26
176,1,son,father,,Uttarakhandi,,ethnicity,369,31,4.15,11.9,0.542,12.18,84.12,4.54
176,2,son,father,,Uttarakhandi,,ethnicity,366,40,4.18,9.15,0.546,10.85,85.8,3.74
177,0,child,father,,Uttarakhandi,,ethnicity,293,25,4.53,11.72,0.59,12.65,79.28,5.37
177,1,child,father,,Uttarakhandi,,ethnicity,308,27,4.42,11.41,0.571,12.34,75.26,5.57
177,2,child,father,,Uttarakhandi,,ethnicity,343,28,4.22,12.25,0.554,12.45,81.93,4.87
178,0,daughter,mother,,Uttarakhandi,,ethnicity,331,31,4.43,10.68,0.607,11.98,83.79,4.36
178,1,daughter,mother,,Uttarakhandi,,ethnicity,337,29,4.5,11.62,0.593,12.56,77.81,5.23
178,2,daughter,mother,,Uttarakhandi,,ethnicity,318,25,4.42,12.72,0.557,13.0,81.29,5.06
179,0,son,mother,,Uttarakhandi,,ethnicity,302,28,4.19,10.79,0.579,11.68,83.78,4.24
179,1,son,mother,,Uttarakhandi,,ethnicity,320,25,4.32,12.8,0.541,12.87,82.54,4.93
179,2,son,mother,,Uttarakhandi,,ethnicity,309,23,4.18,13.43,0.618,12.99,83.37,4.96
180,0,child,mother,,Uttarakhandi,,ethnicity,322,27,4.24,11.93,0.534,12.32,84.21,4.44
180,1,child,mother,,Uttarakhandi,,ethnicity,335,32,4.23,10.47,0.555,11.58,85.33,4.01
180,2,child,mother,,Uttarakhandi,,ethnicity,300,26,4.45,11.54,0.603,12.45,80.16,5.06
181,0,daughter,father,,Manipuri,,ethnicity,327,31,4.32,10.55,0.596,11.75,79.97,4.94
181,1,daughter,father,,Manipuri,,ethnicity,388,35,4.24,11.09,0.521,11.91,81.87,4.71
181,2,daughter,father,,Manipuri,,ethnicity,320,22,4.35,14.55,0.572,13.8,77.38,6.24
182,0,son,father,,Manipuri,,ethnicity,302,28,4.24,10.79,0.57,11.76,82.99,4.36
182,1,son,father,,Manipuri,,ethnicity,294,23,4.41,12.78,0.592,13.0,79.61,5.48
182,2,son,father,,Manipuri,,ethnicity,309,30,4.17,10.3,0.615,11.41,83.16,4.37
183,0,child,father,,Manipuri,,ethnicity,310,28,4.35,11.07,0.581,12.06,80.71,4.75
183,1,child,father,,Manipuri,,ethnicity,321,29,4.47,11.07,0.564,12.24,80.12,4.79
183,2,child,father,,Manipuri,,ethnicity,316,27,4.39,11.7,0.585,12.43,83.66,4.72
184,0,daughter,mother,,Manipuri,,ethnicity,305,26,4.27,11.73,0.584,12.27,86.12,4.14
184,1,daughter,mother,,Manipuri,,ethnicity,314,27,4.44,11.63,0.589,12.47,79.2,5.07
184,2,daughter,mother,,Manipuri,,ethnicity,324,27,4.29,12.0,0.552,12.44,83.86,4.53
185,0,son,mother,,Manipuri,,ethnicity,322,28,4.47,11.5,0.59,12.45,78.36,5.26
185,1,son,mother,,Manipuri,,ethnicity,369,29,4.31,12.72,0.553,12.83,80.81,5.24
185,2,son,mother,,Manipuri,,ethnicity,313,24,4.24,13.04,0.578,12.88,77.19,5.7
186,0,child,mother,,Manipuri,,ethnicity,352,24,4.35,14.67,0.568,13.86,79.19,5.85
186,1,child,mother,,Manipuri,,ethnicity,312,25,4.28,12.48,0.59,12.66,79.69,5.24
186,2,child,mother,,Manipuri,,ethnicity,349,34,4.29,10.26,0.533,11.57,85.23,4.1
187,0,daughter,father,,Nagamese,,ethnicity,315,30,4.11,10.5,0.562,11.42,89.37,3.53
187,1,daughter,father,,Nagamese,,ethnicity,336,31,4.09,10.84,0.53,11.55,85.21,4.05
