factor,factor_value,rank,word,pearson_correlation,word_count
nationality,France,15,slowly,0.14643064042335724,57
nationality,France,16,pillow,0.13120408826538763,10
nationality,France,17,fields,0.12945383933937368,293
nationality,France,18,forests,0.1257848201747426,35
nationality,France,19,pond,0.12496357193645653,51
nationality,France,20,different,0.12386994340730974,22
nationality,Germany,1,germany,0.879130579383406,14
nationality,Germany,2,max,0.39470892980934397,12
nationality,Germany,3,felix,0.3758390810972867,6
nationality,Germany,4,moved,0.307052553696793,5
nationality,Germany,5,frog,0.23421767614660302,21
nationality,Germany,6,lila,0.20764325210279647,59
nationality,Germany,7,funny,0.19973321454063234,5
nationality,Germany,8,freeing,0.17974912574218052,6
nationality,Germany,9,pad,0.1686495570035399,14
nationality,Germany,10,lit,0.164767285136634,49
nationality,Germany,11,starting,0.16402169406964678,7
nationality,Germany,12,wore,0.16402169406964676,7
nationality,Germany,13,unusual,0.15464480063532515,16
nationality,Germany,14,waved,0.15447181786218211,171
nationality,Germany,15,goodbye,0.15271998341521942,173
nationality,Germany,16,trapped,0.15118578974756325,8
nationality,Germany,17,handed,0.15118578974756325,8
nationality,Germany,18,surely,0.14042191327843548,9
nationality,Germany,19,lined,0.14042191327843548,9
nationality,Germany,20,aside,0.14042190433862434,9
nationality,India,1,india,1.0000000816092418,18
nationality,India,2,arjun,0.2548644784774512,7
nationality,India,3,ravi,0.25486447847745114,7
nationality,India,4,anaya,0.25486447847745114,7
nationality,India,5,banyan,0.20000001632184827,18
nationality,India,6,grandmother’s,0.17974912574218052,6
nationality,India,7,homework,0.16402168224771813,7
nationality,India,8,anya,0.15118579994852557,8
nationality,India,9,book,0.15118578974756328,8
nationality,India,10,reading,0.15118578974756325,8
nationality,India,11,secret,0.14768067148225533,73
nationality,India,12,beauty,0.13611110414729205,46
nationality,India,13,field,0.13272533656149832,20
nationality,India,14,turn,0.13170262371442526,33
nationality,India,15,wishing,0.13120408826538765,10
nationality,India,16,scarf,0.13120408033485834,10
nationality,India,17,books,0.128156852449461,21
nationality,India,18,life,0.128156852449461,21
nationality,India,19,amazement,0.12386994340730975,22
nationality,India,20,forward,0.12317702136993698,11
nationality,Indonesia,1,indonesia,1.0000000816092418,18
nationality,Indonesia,2,sari,0.5719290364523927,6
nationality,Indonesia,3,“that,0.2685662924951084,11
nationality,Indonesia,4,collection,0.22066299253212396,9
nationality,Indonesia,5,maya,0.1999999981868039,18
nationality,Indonesia,6,offered,0.19973321454063234,5
